"index","type","tag","title","author","year","volume","number","journal","pages","editor","booktitle","publisher","address","doi","misc","keywords","url","Link"
"77","techreport","tbep0799","Baywide Environmental Monitoring Report 1993-1998","R.J. Pribble, A. J. Janicki, H. Greening","1999","NA","#07-99","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","monitoring, status and trends, water quality, bay habitats, fish and wildlife","https://tbeptech.org/TBEP_TECH_PUBS/1999/TBEP_07_99BEMR.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1999/TBEP_07_99BEMR.pdf"">View Document</a>"
"76","techreport","tbep0899","Status of Tampa Bay Sediments: Contamination by Organochlorine Pesticides, Polycyclic Aromatic Hydrocarbons, and Polychlorinated Biphenyls (1993 & 1995-1996)","S.A. Grabe","1999","NA","#08-99","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","benthos, contaminants, status and trends","https://tbeptech.org/TBEP_TECH_PUBS/1999/TBEP_08_99SedimentContamination.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1999/TBEP_08_99SedimentContamination.pdf"">View Document</a>"
"75","techreport","tbep0999","Tampa Bay Sediment Quality Workshop: Establishing Impact Levels and Setting Sediment Quality Targets","D.D. MacDonald","1999","NA","#09-99","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","benthos, program guidance, assessment, contaminants","https://tbeptech.org/TBEP_TECH_PUBS/1999/TBEP_09_99SedimentQualWorkshop.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1999/TBEP_09_99SedimentQualWorkshop.pdf"">View Document</a>"
"74","techreport","tbep1099","Chemical Contamination in Tampa Bay: Extent, Toxicity, Potential Sources and Possible Sediment Quality Management Plans","E.R. Long, H.S. Greening","1999","NA","#10-99","NA","NA","NA","NA","Center for Coastal Monitoring and Assessment, National Oceanic and Atmospheric Administration","Silver Spring, Maryland","NA","NA","benthos, contaminants, program guidance, fish and wildlife, shellfish","https://tbeptech.org/TBEP_TECH_PUBS/1999/TBEP_10_99Chemical-Contaminationsmaller.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1999/TBEP_10_99Chemical-Contaminationsmaller.pdf"">View Document</a>"
"73","techreport","tbep1199","No Crayfish, No Ibis? The Importance of Freshwater Wetlands for Coastal-Nesting White Ibis on Tampa Bay","Tampa Audubon Society","1999","NA","#11-99","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","fish and wildlife, bay habitats","https://tbeptech.org/TBEP_TECH_PUBS/1999/TBEP_11_99NoIbisNoCrayfish.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1999/TBEP_11_99NoIbisNoCrayfish.pdf"">View Document</a>"
"72","techreport","tbep0198","Overview of Boca Ciega Bay Benthos: 1997","S. A. Grabe","1998","NA","#01-98","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","benthos, benthos, status and trends, assessment, monitoring","https://tbeptech.org/TBEP_TECH_PUBS/1998/TBEP_01_98BocaCiegaBenthos.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1998/TBEP_01_98BocaCiegaBenthos.pdf"">View Document</a>"
"71","techreport","tbep0298","Overview of Manatee River Benthos: 1993-1997","S.A. Grabe","1998","NA","#02-98","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","benthos, benthos, status and trends, assessment, monitoring","https://tbeptech.org/TBEP_TECH_PUBS/1998/TBEP_02_98ManateeRBenthos.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1998/TBEP_02_98ManateeRBenthos.pdf"">View Document</a>"
"70","techreport","tbep0398","Overview of Terra Ceia Bay Benthos: 1993-1997","S.A. Grabe","1998","NA","#03-98","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","benthos, benthos, status and trends, assessment, monitoring","https://tbeptech.org/TBEP_TECH_PUBS/1998/TBEP_03_98TerraCieaBenthos.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1998/TBEP_03_98TerraCieaBenthos.pdf"">View Document</a>"
"69","techreport","tbep0498","Interpretation of Bulk Atmospheric Deposition and Stormwater Quality Data in the Tampa Bay Region","L.K. Dixon, M.G. Heyl, S. Murray","1998","NA","#04-98","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","pollutant loading, stormwater, nitrogen, monitoring, spatial analysis","https://tbeptech.org/TBEP_TECH_PUBS/1998/TBEP_04_98AtmosDepo.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1998/TBEP_04_98AtmosDepo.pdf"">View Document</a>"
"68","techreport","tbep0197","Oiled Wildlife Response Program","L. Fox, H. Lovett, F. Parsons","1997","NA","#01-97","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","spills, fish and wildlife","https://tbeptech.org/TBEP_TECH_PUBS/1997/TBEP_01_97OiledWildlifeResponse.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1997/TBEP_01_97OiledWildlifeResponse.pdf"">View Document</a>"
"67","techreport","tbep0297","Guidelines for Calculating Nitrogen Load Reduction Credits","H.W. Zarbock, A.J. Janicki","1997","NA","#02-97","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","nitrogen, pollutant loading, stormwater, wastewater, program guidance","https://tbeptech.org/TBEP_TECH_PUBS/1997/TBEP_02_97_CalcuTNReduct.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1997/TBEP_02_97_CalcuTNReduct.pdf"">View Document</a>"
"66","techreport","tbep0397","Toxic Contamination Sources Assessment: Sources of Sediment Contaminants of Concern and Recommendations for Prioritization of Hillsborough and Boca Ciega Sub-Basins","R. McConnell, T. Brink","1997","NA","#03-97","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","benthos, contaminants, assessment, program guidance","https://tbeptech.org/TBEP_TECH_PUBS/1997/TBEP_03_97ToxicContamination.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1997/TBEP_03_97ToxicContamination.pdf"">View Document</a>"
"65","techreport","tbep0497","Trace Metal Status of Tampa Bay Sediments 1993-1996","S.A. Grabe","1997","NA","#04-97","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","benthos, assessment, contaminants","https://tbeptech.org/TBEP_TECH_PUBS/1997/TBEP_04_97TraceMetalsStatus.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1997/TBEP_04_97TraceMetalsStatus.pdf"">View Document</a>"
"64","techreport","tbep0597","Hydrographic Conditions and Dissolved Oxygen Status of the Tampa Bay Estuarine System (September-October 1993-1996)","S.A. Grabe","1997","NA","#05-97","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","water quality, assessment, monitoring","https://tbeptech.org/TBEP_TECH_PUBS/1997/TBEP_05_97HydrographicConditions.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1997/TBEP_05_97HydrographicConditions.pdf"">View Document</a>"
"63","techreport","tbep0697","Tampa Bay Sediment Quality Workshop: Setting Targets and Defining Management Strategies","D. D. MacDonald","1997","NA","#06-97","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","benthos, program guidance, contaminants","https://tbeptech.org/TBEP_TECH_PUBS/1997/TBEP_06_97TBaySedimentQualWrkshop.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1997/TBEP_06_97TBaySedimentQualWrkshop.pdf"">View Document</a>"
"62","techreport","tbep0797","Tampa Bay National Estuary Program Federal Consistency Report","H.B. Lovett","1996","NA","#07-97","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","program guidance","https://tbeptech.org/TBEP_TECH_PUBS/1997/TBEP_07_97FederalConsistencyRept.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1997/TBEP_07_97FederalConsistencyRept.pdf"">View Document</a>"
"61","techreport","tbep0897","An Analysis of the Effects of Freshwater Inflows on Salinity Distributions, Dissolved Oxygen Concentrations, and Habitat Characteristics of the Hillsborough River and Palm River/Tampa Bypass Canal","Coastal Environmental/Post, Buckley, Schuh and Jernigan, Inc.","1997","NA","#08-97","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","bay habitats, water quality, regulations","https://tbeptech.org/TBEP_TECH_PUBS/1997/TBEP_08_97FreshwaterInflowsHillsR.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1997/TBEP_08_97FreshwaterInflowsHillsR.pdf"">View Document</a>"
"60","techreport","tbep0196","Report on the Mapping of Publicly-Owned Land in the Tampa Bay Watershed","King Engineering Associates, Inc.","1996","NA","#01-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","spatial analysis, bay habitats, recreation, public access","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_01_96MapPublicLands.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_01_96MapPublicLands.pdf"">View Document</a>"
"59","techreport","tbep0296","Technical Report: A Synoptic Survey of the Benthic Macroinvertebrates of the Boca Ciega Bay Estuarine System (Pinellas County, Florida)","S.A. Grabe, D.J. Karlen","1995","NA","#02-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","benthos, assessment, benthos","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_02_96BenthicSurveyBocaCiega.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_02_96BenthicSurveyBocaCiega.pdf"">View Document</a>"
"58","techreport","tbep0396","Technical Report: A Synoptic Survey of the Benthic Macroinvertebrates of Terra Ceia Bay and The Manatee River","D.J. Karlen, S.A. Grabe","1993-95","NA","#03-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","benthos, assessment, benthos","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_03_96BenthicSurveyTerraC.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_03_96BenthicSurveyTerraC.pdf"">View Document</a>"
"57","techreport","tbep0496","An Assessment of Sediment Contamination in Tampa Bay, Florida Using the Sediment Quality Triad Approach","H.W. Zarbock, A.J. Janicki, D.T. Logan, D.D. MacDonald","1996","NA","#04-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","benthos, contaminants, program guidance","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_04_96SedimentContamin.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_04_96SedimentContamin.pdf"">View Document</a>"
"56","techreport","tbep0596","Model-Based Estimates of Total Nitrogen Loading to Tampa Bay","H.W. Zarbock, A.J. Janicki, D.L. Wade, R.J. Pribble","1996","NA","#05-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","nitrogen, modelling, pollutant loading","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_05_96ModelBasedNLoading.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_05_96ModelBasedNLoading.pdf"">View Document</a>"
"55","techreport","tbep0696","Estimating Critical Nitrogen Loads for the Tampa Bay Estuary: An Empirically Based Approach to Setting Management Targets","A.J. Janicki, D.L. Wade","1996","NA","#06-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","nitrogen, program guidance, chlorophyll, light attenuation, seagrass","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_06_96ExternalTNLoads.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_06_96ExternalTNLoads.pdf"">View Document</a>"
"54","techreport","tbep0796","Watershed Management Model for Optimal Allocation of Best Management Practices","D.L. Wade, A.J. Janicki, R.T. Pribble","1996","NA","#07-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","stormwater, nitrogen, modelling, program guidance, pollutant loading","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_07_96WatershedMgmtBMPs.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_07_96WatershedMgmtBMPs.pdf"">View Document</a>"
"53","techreport","tbep0896","Assessment of Bulk Atmospheric Deposition to the Tampa Bay Watershed","L.K. Dixon, S. Murray, J.S. Perry, P.J. Minotti, M.S. Henry, R.H. Pierce","1996","NA","#08-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","nitrogen, contaminants, monitoring","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_08_96AtmosDepo.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_08_96AtmosDepo.pdf"">View Document</a>"
"52","techreport","tbep0996","Toxic Contamination Sources Assessment: Risk Assessment for Chemicals of Potential Concern and Methods for Identification of Specific Sources","Parsons Engineering Science, Inc.","1996","NA","#09-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","contaminants, assessment, water quality","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_09_96ToxicContamination.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_09_96ToxicContamination.pdf"">View Document</a>"
"51","techreport","tbep1096","Recent Trends in Brown Pelican Populations in Tampa Bay","R.T. Paul, J.O.R. Johansson","1996","NA","#10-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","fish and wildlife, status and trends","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_10_96BrownPelicanTrends.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_10_96BrownPelicanTrends.pdf"">View Document</a>"
"50","techreport","tbep1196","Monitoring Bay Scallop Recovery and Stocking Efforts in Tampa Bay","W.S. Arnold, K.G. Hagner, D.C. Marelli","1996","NA","#11-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","shellfish, restoration, monitoring","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_11_96MonitorBayScallop.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_11_96MonitorBayScallop.pdf"">View Document</a>"
"49","techreport","tbep1296","Assessment of Sea Turtle Monitoring Programs in Tampa Bay","A. Meylan, A. Mosier, K. Moody, A. Foley","1996","NA","#12-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","fish and wildlife, monitoring, assessment","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_12_96SeaTurtleMonitoring.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_12_96SeaTurtleMonitoring.pdf"">View Document</a>"
"48","techreport","tbep1396","Assessment of Manatee Monitoring Programs in Tampa Bay","B. Weigle","1996","NA","#13-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","fish and wildlife, monitoring, assessment","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_13_96AssmntManateeMonitor.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_13_96AssmntManateeMonitor.pdf"">View Document</a>"
"47","techreport","tbep1496","Propeller Scar Monitoring Program for the Tampa Bay National Estuary Program","F.J. Sargent, T.J. Leary, D.E. Kuhl, A.P. Lamb, M.M. Colby, G.M. Macaulay, P.J. Rubec","1996","NA","#14-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","bay habitats, monitoring, regulations","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_14-96PropScar.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_14-96PropScar.pdf"">View Document</a>"
"46","techreport","tbep1596","Tampa Bay Environmental Monitoring Report, 1992-1993","A. Squires, A. Janicki, H. Greening","1996","NA","#15-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","status and trends, monitoring, water quality, bay habitats, fish and wildlife","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_15_96TBayEnvMonitorReport.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_15_96TBayEnvMonitorReport.pdf"">View Document</a>"
"45","techreport","tbep1696","Descriptions of Government (and Private) Management and Stewardship Programs in Tampa Bay","H. Lovett","1996","NA","#16-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","program guidance, restoration, wastewater, stormwater, education","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_16_96StewardshipProgramsTBay.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_16_96StewardshipProgramsTBay.pdf"">View Document</a>"
"44","techreport","tbep1796","Demonstration of Littoral Zone Habitat Restoration Alternatives (Designs) Adjacent to an Industrial Waterway","Southwest Florida Water Management District SWIM Department","1996","NA","#17-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","restoration, bay habitats","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_17_96LittoralZoneHabRestore.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_17_96LittoralZoneHabRestore.pdf"">View Document</a>"
"43","techreport","tbep1896","The Diamondback Track (formerly Brackins Tract) Shoreline Restoration","Hillsborough County Parks and Recreation Department","1996","NA","#18-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","restoration, bay habitats","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_18_96DiamonbackRestorat.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_18_96DiamonbackRestorat.pdf"">View Document</a>"
"42","techreport","tbep1996","Estimates of Total Nitrogen, Total Phosphorus, and Total Suspended Solids to Tampa Bay, Florida. Technical Appendix: 1992-1994 Total Nitrogen Loadings to Tampa Bay, Florida","H.W. Zarbock, A.J. Janicki, S.S. Janicki","1996","NA","#19-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","pollutant loading, nitrogen, modelling, wastewater, stormwater","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_19_96EstimateofTNTBay.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_19_96EstimateofTNTBay.pdf"">View Document</a>"
"41","techreport","tbep2096","GIS Mapping of Boom Locations and Other Information Needed for Tampa Bay Oil Spill Contingency Plan","H. Norris","1996","NA","#20-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","spills, spatial analysis, contaminants","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_20_96BoomLocationsforOilSpill.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_20_96BoomLocationsforOilSpill.pdf"">View Document</a>"
"40","techreport","tbep2196","A Compilation of Selected Analyses Supporting the Tampa Bay National Estuary Program's Nitrogen Allocation Workshop","Apogee Research, Inc.","1995","NA","#21-96","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","pollutant loading, assessment, program guidance","https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_21_96TnWorkshops.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1996/TBEP_21_96TnWorkshops.pdf"">View Document</a>"
"39","techreport","tbep0195","Chemical Contaminants in the Tampa Bay Estuary: A Summary of Distributions and Inputs","J.B. Frithsen, S.P. Schreiner, D.E. Strebel, R.M. Laljani, D.T. Logan, H.W. Zarbock","1993","NA","#01-95","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","contaminants, water quality, spatial analysis","https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_01_95ChemicalContamin.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_01_95ChemicalContamin.pdf"">View Document</a>"
"38","techreport","tbep0295","Benthic Infauna of Tampa Bay","J.K Culter","1995","NA","#02-95","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","benthos, fish and wildlife, shellfish","https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_02_95BenthicInfauna.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_02_95BenthicInfauna.pdf"">View Document</a>"
"37","techreport","tbep0495","Application of a Three-Dimensional Circulation Model to Tampa Bay to Support Water Quality Modeling","Y.D. Sheng, E.A. Yassuda","1995","NA","#04-95","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","water quality, modelling","https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_04_953DCirculModels.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_04_953DCirculModels.pdf"">View Document</a>"
"36","techreport","tbep0595","Exotic/Invasive Species Control Manual for Mangrove Forest Areas","R.R. Lewis III","1995","NA","#05-95","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","bay habitats, invasive species","https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_05-95IinvasivesControl.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_05-95IinvasivesControl.pdf"">View Document</a>"
"35","techreport","tbep0695","Science Advisory Group Workshop on Sediment Assessment in Tampa Bay","D.D. MacDonald","1995","NA","#06-95","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","benthos, assessment, contaminants","https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_06_95SedimentAssmnt.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_06_95SedimentAssmnt.pdf"">View Document</a>"
"34","article","tbepxx95","Symposium on Human Impacts on the Environment of Tampa Bay","Florida Academy of Sciences, Inc.","1995","58","2","Florida Scientist","NA","NA","NA","Florida Scientist","NA","NA","2","monitoring, restoration, assessment, status and trends","https://www.jstor.org/stable/i24313929","<a href=""https://www.jstor.org/stable/i24313929"">View Document</a>"
"33","techreport","tbep0995","Setting Priorities for Tampa Bay Habitat Protection and Restoration: Restoring the Balance","R.R.Lewis III, D. Robison","1995","NA","#09-95","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","bay habitats, restoration, program guidance","https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_09-95Restoring-Balance.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_09-95Restoring-Balance.pdf"">View Document</a>"
"32","techreport","tbep1195","Statistical Analysis of the Tampa Bay National Estuary Program 1993 Benthic Survey","H.T. Wilson","1995","NA","#11-95","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","benthos, monitoring, assessment","https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_11_95BenthicSurveyAnalysis.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_11_95BenthicSurveyAnalysis.pdf"">View Document</a>"
"31","techreport","tbep1295a","Executive Summary: A Synoptic Survey of the Benthic Macroinvertebrates and Demersal Fishes of the Tampa Bay Estuarine System","S.A. Grabe, C.M. Courtney, Z. Lin, D. Alberdi, H.T. Wilson, G. Blanchard","1996","NA","#12-95a","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","benthos, monitoring, fish and wildlife, shellfish","https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_12_95aEnvironMonitor.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_12_95aEnvironMonitor.pdf"">View Document</a>"
"30","techreport","tbep1295b","Technical Report: A Synoptic Survey of the Benthic Macroinvertebrates and Demersal Fishes of the Tampa Bay Estuarine System","S.A. Grabe, C.M. Courtney, Z. Lin, D. Alberdi, H.T. Wilson, G. Blanchard","1995","NA","#12-95b","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","benthos, monitoring, fish and wildlife, shellfish","https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_12_95bEnvironMonitor.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_12_95bEnvironMonitor.pdf"">View Document</a>"
"29","techreport","tbep1395","Demonstration of Large-Scale Reintroduction of the Southern Bay Scallop to Tampa Bay, Florida","N.J. Blake","1996","NA","#13-95","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","shellfish, restoration","https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_13_95ScallopReIntroduct.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_13_95ScallopReIntroduct.pdf"">View Document</a>"
"28","techreport","tbep1495","Funding Source Inventory for Comprehensive Conservation and Management Action Plans","P. Saarinen","1995","NA","#14-95","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","program guidance, restoration","https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_14-95PartialCCMPfunding.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1995/TBEP_14-95PartialCCMPfunding.pdf"">View Document</a>"
"27","techreport","tbep0194","Current and Historical Freshwater Inflows to Tampa Bay, Florida","H.W. Zarbock, A.J. Janicki, D.L. Wade","1995","NA","#01-94","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","water quality, modelling, assessment","https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_01_94_CurrentHistorFreshwaterInflows.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_01_94_CurrentHistorFreshwaterInflows.pdf"">View Document</a>"
"26","techreport","tbep0294","Development of a Conceptual Design for a Bay Quality Index for Tampa Bay","A.P. Squires, A.J. Janicki","1994","NA","#02-94","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","water quality, status and trends, assessment","https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_02_94_BayQualityIndex.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_02_94_BayQualityIndex.pdf"">View Document</a>"
"25","techreport","tbep0394","Tampa Bay Tributary Loading Project","M.G. Heyl","1994","NA","#03-94","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","pollutant loading, nitrogen, modelling, tributary","https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_03_94_TributaryLoading.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_03_94_TributaryLoading.pdf"">View Document</a>"
"24","techreport","tbep0494","Estimates of Total Nitrogen, Total Phosphorus, and Total Suspended Solids Loadings to Tampa Bay, Florida","H.W. Zarbock, A.J. Janicki, D.L. Wade, D.G. Heimbuch","1994","NA","#04-94","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","pollutant loading, nitrogen, modelling, wastewater, stormwater","https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_04_94_TNEstimates.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_04_94_TNEstimates.pdf"">View Document</a>"
